188.4974206666667,328.75055844444444,499.676761,69.65666444444443,265.66579944444436,2555.0212902222224,857.5106284444444
191.84934344444443,337.8239814444444,513.1492454444445,73.32820844444444,274.4769531111111,2283.0098085555555,1153.955115111111
220.13211677777778,383.51938377777776,239.01491288888894,267.6216396666666,325.51746344444445,1972.1053097777776,948.2007184444444
211.2104817777778,391.505142,639.7295207777778,68.73082266666667,337.8004602222222,3447.879091444445,1063.0021896666667
222.22526577777776,391.7658574444444,630.3013948888889,70.01374388888888,330.76986899999997,2000.735263222222,1461.3716495555555
179.6882158888889,309.1123105555555,471.6750964444444,668.6496082222222,265.0564654444445,5132.644684333333,772.0771858888888
214.066248,391.64343611111116,552.0215579999999,296.8490884444445,307.59217977777774,3211.043445111111,990.3100435555555
216.13013577777778,388.92354544444447,232.01417155555555,288.20105477777787,310.4687887777778,3858.5113033333328,959.6303051111112
213.509751,381.08567644444446,599.7654155555556,284.64341833333333,308.0131275555555,3627.5327862222225,1091.2696564444443
211.9471526666667,381.4929628888889,651.2743502222222,81.74745455555555,314.8829353333333,3745.7326735555553,1000.9021997777779
340.56603077777777,390.369591,652.9279193333334,78.94749166666666,320.3550987777778,3597.401923111111,1341.476113888889
171.00548066666664,154.31714011111114,448.82968055555557,86.57419388888887,243.4329458888889,4491.990360444444,704.8339065555557
209.3605168888889,177.45412399999998,505.24040333333335,95.99823300000001,250.38531433333335,5179.678210666668,764.7552887777778
211.17790166666666,325.013028,486.93605344444444,90.08715411111112,250.74190255555555,7931.442492444445,702.1202531111111
225.0715788888889,393.3235897777778,235.9341006666667,85.58806988888891,324.31000522222223,7247.436702666667,1025.3103104444442
219.67990299999997,396.285838,240.55109488888885,295.91277333333335,324.98341600000003,5397.445868777777,1065.8987883333332
221.53483844444446,395.6627607777778,248.83087777777777,90.55575411111111,321.5720703333334,5590.315191999999,941.8970629999999
246.5507942222222,241.95813111111113,393.84526944444445,101.175442,208.33155066666666,6123.583331888888,647.5741824444444
204.5487658888889,359.97170066666666,580.8033203333333,95.21500599999999,293.546411,4841.592334888889,944.2750518888889
199.31112044444444,194.41251133333333,599.6591478888888,100.00014544444444,307.1141857777777,8357.668465111112,944.462938888889
209.40456255555557,185.56079577777777,592.6311661111113,99.919633,293.2195171111111,8695.359195444446,989.0801773333333
204.5686723333333,367.2160175555555,604.1919973333333,308.5242345555555,297.99013055555554,9320.219578111111,1002.2970597777777
326.21682133333337,359.5883266666667,626.1296651111111,97.87962544444444,303.2693615555556,5372.878722,902.4053296666667
167.26246144444445,152.685761,545.0606836666666,264.39302000000004,243.2750812222222,9034.995359222223,732.0633224444445
292.69175422222224,285.40720455555555,448.90625111111115,269.03141577777774,238.9605325555555,10726.40248111111,768.6020991111111
268.6432291111111,288.5308022222223,457.513713,104.95225855555555,231.0449178888889,8341.79742322222,722.7161183333334
263.19783577777775,288.5298945555556,470.07890000000003,275.36131666666665,241.0065413333333,9360.587860777778,781.8263347777779
261.8499277777778,306.75321644444443,476.47818299999994,264.8856172222222,244.747532,13571.49902288889,723.593258
293.7174798888889,338.0231178888889,511.8708344444445,271.5493102222222,238.15532055555553,10150.98614377778,775.9236355555555
